ml_type,judge,class,description,date_time,serial,stage,parameter,csv_file,image_file
train,NG,stage_3_param_1_NG,時系列データは異常です。途中で値が大きく変動しています。,2024/12/01 12:58:00,25,3,1,serial_25_stage_3_param_1_NG.csv,serial_25_stage_3_param_1_NG.jpg
train,OK,stage_3_param_2_OK,時系列データは正常です。,2024/12/01 12:59:00,25,3,2,serial_25_stage_3_param_2_OK.csv,serial_25_stage_3_param_2_OK.jpg
train,NG,stage_3_param_2_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 13:00:00,25,3,2,serial_25_stage_3_param_2_NG.csv,serial_25_stage_3_param_2_NG.jpg
train,OK,stage_1_param_1_OK,時系列データは正常です。,2024/12/01 13:01:00,26,1,1,serial_26_stage_1_param_1_OK.csv,serial_26_stage_1_param_1_OK.jpg
train,NG,stage_1_param_1_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 13:02:00,26,1,1,serial_26_stage_1_param_1_NG.csv,serial_26_stage_1_param_1_NG.jpg
train,OK,stage_1_param_2_OK,時系列データは正常です。,2024/12/01 13:03:00,26,1,2,serial_26_stage_1_param_2_OK.csv,serial_26_stage_1_param_2_OK.jpg
train,NG,stage_1_param_2_NG,時系列データは異常です。途中で値が大きく上昇しています。,2024/12/01 13:04:00,26,1,2,serial_26_stage_1_param_2_NG.csv,serial_26_stage_1_param_2_NG.jpg
train,OK,stage_2_param_1_OK,時系列データは正常です。,2024/12/01 13:05:00,26,2,1,serial_26_stage_2_param_1_OK.csv,serial_26_stage_2_param_1_OK.jpg
train,NG,stage_2_param_1_NG,時系列データは異常です。途中から値が0になっています。,2024/12/01 13:06:00,26,2,1,serial_26_stage_2_param_1_NG.csv,serial_26_stage_2_param_1_NG.jpg
train,OK,stage_2_param_2_OK,時系列データは正常です。,2024/12/01 13:07:00,26,2,2,serial_26_stage_2_param_2_OK.csv,serial_26_stage_2_param_2_OK.jpg
train,NG,stage_2_param_2_NG,時系列データは異常です。途中で値が突然大きく上昇しています。,2024/12/01 13:08:00,26,2,2,serial_26_stage_2_param_2_NG.csv,serial_26_stage_2_param_2_NG.jpg
train,OK,stage_3_param_1_OK,時系列データは正常です。,2024/12/01 13:09:00,26,3,1,serial_26_stage_3_param_1_OK.csv,serial_26_stage_3_param_1_OK.jpg
train,NG,stage_3_param_1_NG,時系列データは異常です。途中で値が大きく変動しています。,2024/12/01 13:10:00,26,3,1,serial_26_stage_3_param_1_NG.csv,serial_26_stage_3_param_1_NG.jpg
train,OK,stage_3_param_2_OK,時系列データは正常です。,2024/12/01 13:11:00,26,3,2,serial_26_stage_3_param_2_OK.csv,serial_26_stage_3_param_2_OK.jpg
train,NG,stage_3_param_2_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 13:12:00,26,3,2,serial_26_stage_3_param_2_NG.csv,serial_26_stage_3_param_2_NG.jpg
train,OK,stage_1_param_1_OK,時系列データは正常です。,2024/12/01 13:13:00,27,1,1,serial_27_stage_1_param_1_OK.csv,serial_27_stage_1_param_1_OK.jpg
train,NG,stage_1_param_1_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 13:14:00,27,1,1,serial_27_stage_1_param_1_NG.csv,serial_27_stage_1_param_1_NG.jpg
train,OK,stage_1_param_2_OK,時系列データは正常です。,2024/12/01 13:15:00,27,1,2,serial_27_stage_1_param_2_OK.csv,serial_27_stage_1_param_2_OK.jpg
train,NG,stage_1_param_2_NG,時系列データは異常です。途中で値が大きく上昇しています。,2024/12/01 13:16:00,27,1,2,serial_27_stage_1_param_2_NG.csv,serial_27_stage_1_param_2_NG.jpg
train,OK,stage_2_param_1_OK,時系列データは正常です。,2024/12/01 13:17:00,27,2,1,serial_27_stage_2_param_1_OK.csv,serial_27_stage_2_param_1_OK.jpg
train,NG,stage_2_param_1_NG,時系列データは異常です。途中から値が0になっています。,2024/12/01 13:18:00,27,2,1,serial_27_stage_2_param_1_NG.csv,serial_27_stage_2_param_1_NG.jpg
train,OK,stage_2_param_2_OK,時系列データは正常です。,2024/12/01 13:19:00,27,2,2,serial_27_stage_2_param_2_OK.csv,serial_27_stage_2_param_2_OK.jpg
train,NG,stage_2_param_2_NG,時系列データは異常です。途中で値が突然大きく上昇しています。,2024/12/01 13:20:00,27,2,2,serial_27_stage_2_param_2_NG.csv,serial_27_stage_2_param_2_NG.jpg
train,OK,stage_3_param_1_OK,時系列データは正常です。,2024/12/01 13:21:00,27,3,1,serial_27_stage_3_param_1_OK.csv,serial_27_stage_3_param_1_OK.jpg
train,NG,stage_3_param_1_NG,時系列データは異常です。途中で値が大きく変動しています。,2024/12/01 13:22:00,27,3,1,serial_27_stage_3_param_1_NG.csv,serial_27_stage_3_param_1_NG.jpg
train,OK,stage_3_param_2_OK,時系列データは正常です。,2024/12/01 13:23:00,27,3,2,serial_27_stage_3_param_2_OK.csv,serial_27_stage_3_param_2_OK.jpg
train,NG,stage_3_param_2_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 13:24:00,27,3,2,serial_27_stage_3_param_2_NG.csv,serial_27_stage_3_param_2_NG.jpg
train,OK,stage_1_param_1_OK,時系列データは正常です。,2024/12/01 13:25:00,28,1,1,serial_28_stage_1_param_1_OK.csv,serial_28_stage_1_param_1_OK.jpg
train,NG,stage_1_param_1_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 13:26:00,28,1,1,serial_28_stage_1_param_1_NG.csv,serial_28_stage_1_param_1_NG.jpg
train,OK,stage_1_param_2_OK,時系列データは正常です。,2024/12/01 13:27:00,28,1,2,serial_28_stage_1_param_2_OK.csv,serial_28_stage_1_param_2_OK.jpg
train,NG,stage_1_param_2_NG,時系列データは異常です。途中で値が大きく上昇しています。,2024/12/01 13:28:00,28,1,2,serial_28_stage_1_param_2_NG.csv,serial_28_stage_1_param_2_NG.jpg
train,OK,stage_2_param_1_OK,時系列データは正常です。,2024/12/01 13:29:00,28,2,1,serial_28_stage_2_param_1_OK.csv,serial_28_stage_2_param_1_OK.jpg
train,NG,stage_2_param_1_NG,時系列データは異常です。途中から値が0になっています。,2024/12/01 13:30:00,28,2,1,serial_28_stage_2_param_1_NG.csv,serial_28_stage_2_param_1_NG.jpg
train,OK,stage_2_param_2_OK,時系列データは正常です。,2024/12/01 13:31:00,28,2,2,serial_28_stage_2_param_2_OK.csv,serial_28_stage_2_param_2_OK.jpg
train,NG,stage_2_param_2_NG,時系列データは異常です。途中で値が突然大きく上昇しています。,2024/12/01 13:32:00,28,2,2,serial_28_stage_2_param_2_NG.csv,serial_28_stage_2_param_2_NG.jpg
train,OK,stage_3_param_1_OK,時系列データは正常です。,2024/12/01 13:33:00,28,3,1,serial_28_stage_3_param_1_OK.csv,serial_28_stage_3_param_1_OK.jpg
train,NG,stage_3_param_1_NG,時系列データは異常です。途中で値が大きく変動しています。,2024/12/01 13:34:00,28,3,1,serial_28_stage_3_param_1_NG.csv,serial_28_stage_3_param_1_NG.jpg
train,OK,stage_3_param_2_OK,時系列データは正常です。,2024/12/01 13:35:00,28,3,2,serial_28_stage_3_param_2_OK.csv,serial_28_stage_3_param_2_OK.jpg
train,NG,stage_3_param_2_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 13:36:00,28,3,2,serial_28_stage_3_param_2_NG.csv,serial_28_stage_3_param_2_NG.jpg
test,OK,stage_1_param_1_OK,時系列データは正常です。,2024/12/01 13:37:00,29,1,1,serial_29_stage_1_param_1_OK.csv,serial_29_stage_1_param_1_OK.jpg
test,NG,stage_1_param_1_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 13:38:00,29,1,1,serial_29_stage_1_param_1_NG.csv,serial_29_stage_1_param_1_NG.jpg
test,OK,stage_1_param_2_OK,時系列データは正常です。,2024/12/01 13:39:00,29,1,2,serial_29_stage_1_param_2_OK.csv,serial_29_stage_1_param_2_OK.jpg
test,NG,stage_1_param_2_NG,時系列データは異常です。途中で値が大きく上昇しています。,2024/12/01 13:40:00,29,1,2,serial_29_stage_1_param_2_NG.csv,serial_29_stage_1_param_2_NG.jpg
test,OK,stage_2_param_1_OK,時系列データは正常です。,2024/12/01 13:41:00,29,2,1,serial_29_stage_2_param_1_OK.csv,serial_29_stage_2_param_1_OK.jpg
test,NG,stage_2_param_1_NG,時系列データは異常です。途中から値が0になっています。,2024/12/01 13:42:00,29,2,1,serial_29_stage_2_param_1_NG.csv,serial_29_stage_2_param_1_NG.jpg
test,OK,stage_2_param_2_OK,時系列データは正常です。,2024/12/01 13:43:00,29,2,2,serial_29_stage_2_param_2_OK.csv,serial_29_stage_2_param_2_OK.jpg
test,NG,stage_2_param_2_NG,時系列データは異常です。途中で値が突然大きく上昇しています。,2024/12/01 13:44:00,29,2,2,serial_29_stage_2_param_2_NG.csv,serial_29_stage_2_param_2_NG.jpg
test,OK,stage_3_param_1_OK,時系列データは正常です。,2024/12/01 13:45:00,29,3,1,serial_29_stage_3_param_1_OK.csv,serial_29_stage_3_param_1_OK.jpg
test,NG,stage_3_param_1_NG,時系列データは異常です。途中で値が大きく変動しています。,2024/12/01 13:46:00,29,3,1,serial_29_stage_3_param_1_NG.csv,serial_29_stage_3_param_1_NG.jpg
test,OK,stage_3_param_2_OK,時系列データは正常です。,2024/12/01 13:47:00,29,3,2,serial_29_stage_3_param_2_OK.csv,serial_29_stage_3_param_2_OK.jpg
test,NG,stage_3_param_2_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 13:48:00,29,3,2,serial_29_stage_3_param_2_NG.csv,serial_29_stage_3_param_2_NG.jpg
test,OK,stage_1_param_1_OK,時系列データは正常です。,2024/12/01 13:49:00,30,1,1,serial_30_stage_1_param_1_OK.csv,serial_30_stage_1_param_1_OK.jpg
test,NG,stage_1_param_1_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 13:50:00,30,1,1,serial_30_stage_1_param_1_NG.csv,serial_30_stage_1_param_1_NG.jpg
test,OK,stage_1_param_2_OK,時系列データは正常です。,2024/12/01 13:51:00,30,1,2,serial_30_stage_1_param_2_OK.csv,serial_30_stage_1_param_2_OK.jpg
test,NG,stage_1_param_2_NG,時系列データは異常です。途中で値が大きく上昇しています。,2024/12/01 13:52:00,30,1,2,serial_30_stage_1_param_2_NG.csv,serial_30_stage_1_param_2_NG.jpg
test,OK,stage_2_param_1_OK,時系列データは正常です。,2024/12/01 13:53:00,30,2,1,serial_30_stage_2_param_1_OK.csv,serial_30_stage_2_param_1_OK.jpg
test,NG,stage_2_param_1_NG,時系列データは異常です。途中から値が0になっています。,2024/12/01 13:54:00,30,2,1,serial_30_stage_2_param_1_NG.csv,serial_30_stage_2_param_1_NG.jpg
test,OK,stage_2_param_2_OK,時系列データは正常です。,2024/12/01 13:55:00,30,2,2,serial_30_stage_2_param_2_OK.csv,serial_30_stage_2_param_2_OK.jpg
test,NG,stage_2_param_2_NG,時系列データは異常です。途中で値が突然大きく上昇しています。,2024/12/01 13:56:00,30,2,2,serial_30_stage_2_param_2_NG.csv,serial_30_stage_2_param_2_NG.jpg
test,OK,stage_3_param_1_OK,時系列データは正常です。,2024/12/01 13:57:00,30,3,1,serial_30_stage_3_param_1_OK.csv,serial_30_stage_3_param_1_OK.jpg
test,NG,stage_3_param_1_NG,時系列データは異常です。途中で値が大きく変動しています。,2024/12/01 13:58:00,30,3,1,serial_30_stage_3_param_1_NG.csv,serial_30_stage_3_param_1_NG.jpg
test,OK,stage_3_param_2_OK,時系列データは正常です。,2024/12/01 13:59:00,30,3,2,serial_30_stage_3_param_2_OK.csv,serial_30_stage_3_param_2_OK.jpg
test,NG,stage_3_param_2_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 14:00:00,30,3,2,serial_30_stage_3_param_2_NG.csv,serial_30_stage_3_param_2_NG.jpg
test,OK,stage_1_param_1_OK,時系列データは正常です。,2024/12/01 14:01:00,31,1,1,serial_31_stage_1_param_1_OK.csv,serial_31_stage_1_param_1_OK.jpg
test,NG,stage_1_param_1_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 14:02:00,31,1,1,serial_31_stage_1_param_1_NG.csv,serial_31_stage_1_param_1_NG.jpg
test,OK,stage_1_param_2_OK,時系列データは正常です。,2024/12/01 14:03:00,31,1,2,serial_31_stage_1_param_2_OK.csv,serial_31_stage_1_param_2_OK.jpg
test,NG,stage_1_param_2_NG,時系列データは異常です。途中で値が大きく上昇しています。,2024/12/01 14:04:00,31,1,2,serial_31_stage_1_param_2_NG.csv,serial_31_stage_1_param_2_NG.jpg
test,OK,stage_2_param_1_OK,時系列データは正常です。,2024/12/01 14:05:00,31,2,1,serial_31_stage_2_param_1_OK.csv,serial_31_stage_2_param_1_OK.jpg
test,NG,stage_2_param_1_NG,時系列データは異常です。途中から値が0になっています。,2024/12/01 14:06:00,31,2,1,serial_31_stage_2_param_1_NG.csv,serial_31_stage_2_param_1_NG.jpg
test,OK,stage_2_param_2_OK,時系列データは正常です。,2024/12/01 14:07:00,31,2,2,serial_31_stage_2_param_2_OK.csv,serial_31_stage_2_param_2_OK.jpg
test,NG,stage_2_param_2_NG,時系列データは異常です。途中で値が突然大きく上昇しています。,2024/12/01 14:08:00,31,2,2,serial_31_stage_2_param_2_NG.csv,serial_31_stage_2_param_2_NG.jpg
test,OK,stage_3_param_1_OK,時系列データは正常です。,2024/12/01 14:09:00,31,3,1,serial_31_stage_3_param_1_OK.csv,serial_31_stage_3_param_1_OK.jpg
test,NG,stage_3_param_1_NG,時系列データは異常です。途中で値が大きく変動しています。,2024/12/01 14:10:00,31,3,1,serial_31_stage_3_param_1_NG.csv,serial_31_stage_3_param_1_NG.jpg
test,OK,stage_3_param_2_OK,時系列データは正常です。,2024/12/01 14:11:00,31,3,2,serial_31_stage_3_param_2_OK.csv,serial_31_stage_3_param_2_OK.jpg
test,NG,stage_3_param_2_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 14:12:00,31,3,2,serial_31_stage_3_param_2_NG.csv,serial_31_stage_3_param_2_NG.jpg
test,OK,stage_1_param_1_OK,時系列データは正常です。,2024/12/01 14:13:00,32,1,1,serial_32_stage_1_param_1_OK.csv,serial_32_stage_1_param_1_OK.jpg
test,NG,stage_1_param_1_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 14:14:00,32,1,1,serial_32_stage_1_param_1_NG.csv,serial_32_stage_1_param_1_NG.jpg
test,OK,stage_1_param_2_OK,時系列データは正常です。,2024/12/01 14:15:00,32,1,2,serial_32_stage_1_param_2_OK.csv,serial_32_stage_1_param_2_OK.jpg
test,NG,stage_1_param_2_NG,時系列データは異常です。途中で値が大きく上昇しています。,2024/12/01 14:16:00,32,1,2,serial_32_stage_1_param_2_NG.csv,serial_32_stage_1_param_2_NG.jpg
test,OK,stage_2_param_1_OK,時系列データは正常です。,2024/12/01 14:17:00,32,2,1,serial_32_stage_2_param_1_OK.csv,serial_32_stage_2_param_1_OK.jpg
test,NG,stage_2_param_1_NG,時系列データは異常です。途中から値が0になっています。,2024/12/01 14:18:00,32,2,1,serial_32_stage_2_param_1_NG.csv,serial_32_stage_2_param_1_NG.jpg
test,OK,stage_2_param_2_OK,時系列データは正常です。,2024/12/01 14:19:00,32,2,2,serial_32_stage_2_param_2_OK.csv,serial_32_stage_2_param_2_OK.jpg
test,NG,stage_2_param_2_NG,時系列データは異常です。途中で値が突然大きく上昇しています。,2024/12/01 14:20:00,32,2,2,serial_32_stage_2_param_2_NG.csv,serial_32_stage_2_param_2_NG.jpg
test,OK,stage_3_param_1_OK,時系列データは正常です。,2024/12/01 14:21:00,32,3,1,serial_32_stage_3_param_1_OK.csv,serial_32_stage_3_param_1_OK.jpg
test,NG,stage_3_param_1_NG,時系列データは異常です。途中で値が大きく変動しています。,2024/12/01 14:22:00,32,3,1,serial_32_stage_3_param_1_NG.csv,serial_32_stage_3_param_1_NG.jpg
test,OK,stage_3_param_2_OK,時系列データは正常です。,2024/12/01 14:23:00,32,3,2,serial_32_stage_3_param_2_OK.csv,serial_32_stage_3_param_2_OK.jpg
test,NG,stage_3_param_2_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 14:24:00,32,3,2,serial_32_stage_3_param_2_NG.csv,serial_32_stage_3_param_2_NG.jpg
val,OK,stage_1_param_1_OK,時系列データは正常です。,2024/12/01 14:25:00,33,1,1,serial_33_stage_1_param_1_OK.csv,serial_33_stage_1_param_1_OK.jpg
val,NG,stage_1_param_1_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 14:26:00,33,1,1,serial_33_stage_1_param_1_NG.csv,serial_33_stage_1_param_1_NG.jpg
val,OK,stage_1_param_2_OK,時系列データは正常です。,2024/12/01 14:27:00,33,1,2,serial_33_stage_1_param_2_OK.csv,serial_33_stage_1_param_2_OK.jpg
val,NG,stage_1_param_2_NG,時系列データは異常です。途中で値が大きく上昇しています。,2024/12/01 14:28:00,33,1,2,serial_33_stage_1_param_2_NG.csv,serial_33_stage_1_param_2_NG.jpg
val,OK,stage_2_param_1_OK,時系列データは正常です。,2024/12/01 14:29:00,33,2,1,serial_33_stage_2_param_1_OK.csv,serial_33_stage_2_param_1_OK.jpg
val,NG,stage_2_param_1_NG,時系列データは異常です。途中から値が0になっています。,2024/12/01 14:30:00,33,2,1,serial_33_stage_2_param_1_NG.csv,serial_33_stage_2_param_1_NG.jpg
val,OK,stage_2_param_2_OK,時系列データは正常です。,2024/12/01 14:31:00,33,2,2,serial_33_stage_2_param_2_OK.csv,serial_33_stage_2_param_2_OK.jpg
val,NG,stage_2_param_2_NG,時系列データは異常です。途中で値が突然大きく上昇しています。,2024/12/01 14:32:00,33,2,2,serial_33_stage_2_param_2_NG.csv,serial_33_stage_2_param_2_NG.jpg
val,OK,stage_3_param_1_OK,時系列データは正常です。,2024/12/01 14:33:00,33,3,1,serial_33_stage_3_param_1_OK.csv,serial_33_stage_3_param_1_OK.jpg
val,NG,stage_3_param_1_NG,時系列データは異常です。途中で値が大きく変動しています。,2024/12/01 14:34:00,33,3,1,serial_33_stage_3_param_1_NG.csv,serial_33_stage_3_param_1_NG.jpg
val,OK,stage_3_param_2_OK,時系列データは正常です。,2024/12/01 14:35:00,33,3,2,serial_33_stage_3_param_2_OK.csv,serial_33_stage_3_param_2_OK.jpg
val,NG,stage_3_param_2_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 14:36:00,33,3,2,serial_33_stage_3_param_2_NG.csv,serial_33_stage_3_param_2_NG.jpg
val,OK,stage_1_param_1_OK,時系列データは正常です。,2024/12/01 14:37:00,34,1,1,serial_34_stage_1_param_1_OK.csv,serial_34_stage_1_param_1_OK.jpg
val,NG,stage_1_param_1_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 14:38:00,34,1,1,serial_34_stage_1_param_1_NG.csv,serial_34_stage_1_param_1_NG.jpg
val,OK,stage_1_param_2_OK,時系列データは正常です。,2024/12/01 14:39:00,34,1,2,serial_34_stage_1_param_2_OK.csv,serial_34_stage_1_param_2_OK.jpg
val,NG,stage_1_param_2_NG,時系列データは異常です。途中で値が大きく上昇しています。,2024/12/01 14:40:00,34,1,2,serial_34_stage_1_param_2_NG.csv,serial_34_stage_1_param_2_NG.jpg
val,OK,stage_2_param_1_OK,時系列データは正常です。,2024/12/01 14:41:00,34,2,1,serial_34_stage_2_param_1_OK.csv,serial_34_stage_2_param_1_OK.jpg
val,NG,stage_2_param_1_NG,時系列データは異常です。途中から値が0になっています。,2024/12/01 14:42:00,34,2,1,serial_34_stage_2_param_1_NG.csv,serial_34_stage_2_param_1_NG.jpg
val,OK,stage_2_param_2_OK,時系列データは正常です。,2024/12/01 14:43:00,34,2,2,serial_34_stage_2_param_2_OK.csv,serial_34_stage_2_param_2_OK.jpg
val,NG,stage_2_param_2_NG,時系列データは異常です。途中で値が突然大きく上昇しています。,2024/12/01 14:44:00,34,2,2,serial_34_stage_2_param_2_NG.csv,serial_34_stage_2_param_2_NG.jpg
val,OK,stage_3_param_1_OK,時系列データは正常です。,2024/12/01 14:45:00,34,3,1,serial_34_stage_3_param_1_OK.csv,serial_34_stage_3_param_1_OK.jpg
val,NG,stage_3_param_1_NG,時系列データは異常です。途中で値が大きく変動しています。,2024/12/01 14:46:00,34,3,1,serial_34_stage_3_param_1_NG.csv,serial_34_stage_3_param_1_NG.jpg
val,OK,stage_3_param_2_OK,時系列データは正常です。,2024/12/01 14:47:00,34,3,2,serial_34_stage_3_param_2_OK.csv,serial_34_stage_3_param_2_OK.jpg
val,NG,stage_3_param_2_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 14:48:00,34,3,2,serial_34_stage_3_param_2_NG.csv,serial_34_stage_3_param_2_NG.jpg
val,OK,stage_1_param_1_OK,時系列データは正常です。,2024/12/01 14:49:00,35,1,1,serial_35_stage_1_param_1_OK.csv,serial_35_stage_1_param_1_OK.jpg
val,NG,stage_1_param_1_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 14:50:00,35,1,1,serial_35_stage_1_param_1_NG.csv,serial_35_stage_1_param_1_NG.jpg
val,OK,stage_1_param_2_OK,時系列データは正常です。,2024/12/01 14:51:00,35,1,2,serial_35_stage_1_param_2_OK.csv,serial_35_stage_1_param_2_OK.jpg
val,NG,stage_1_param_2_NG,時系列データは異常です。途中で値が大きく上昇しています。,2024/12/01 14:52:00,35,1,2,serial_35_stage_1_param_2_NG.csv,serial_35_stage_1_param_2_NG.jpg
val,OK,stage_2_param_1_OK,時系列データは正常です。,2024/12/01 14:53:00,35,2,1,serial_35_stage_2_param_1_OK.csv,serial_35_stage_2_param_1_OK.jpg
val,NG,stage_2_param_1_NG,時系列データは異常です。途中から値が0になっています。,2024/12/01 14:54:00,35,2,1,serial_35_stage_2_param_1_NG.csv,serial_35_stage_2_param_1_NG.jpg
val,OK,stage_2_param_2_OK,時系列データは正常です。,2024/12/01 14:55:00,35,2,2,serial_35_stage_2_param_2_OK.csv,serial_35_stage_2_param_2_OK.jpg
val,NG,stage_2_param_2_NG,時系列データは異常です。途中で値が突然大きく上昇しています。,2024/12/01 14:56:00,35,2,2,serial_35_stage_2_param_2_NG.csv,serial_35_stage_2_param_2_NG.jpg
val,OK,stage_3_param_1_OK,時系列データは正常です。,2024/12/01 14:57:00,35,3,1,serial_35_stage_3_param_1_OK.csv,serial_35_stage_3_param_1_OK.jpg
val,NG,stage_3_param_1_NG,時系列データは異常です。途中で値が大きく変動しています。,2024/12/01 14:58:00,35,3,1,serial_35_stage_3_param_1_NG.csv,serial_35_stage_3_param_1_NG.jpg
val,OK,stage_3_param_2_OK,時系列データは正常です。,2024/12/01 14:59:00,35,3,2,serial_35_stage_3_param_2_OK.csv,serial_35_stage_3_param_2_OK.jpg
val,NG,stage_3_param_2_NG,時系列データは異常です。途中で値が大きく低下しています。,2024/12/01 15:00:00,35,3,2,serial_35_stage_3_param_2_NG.csv,serial_35_stage_3_param_2_NG.jpg
